tile,scale,entropy,lap_var,grad_energy,blockiness,aliasing,noise_ratio
n01748264_n01748264_14459_100_0_0_100_0_0.png,100,7.19,401.5,6.52,1.70,0.29,0.46
n03992509_n03992509_8065_100_1_0_100_0_0.png,100,6.70,139.5,5.93,1.46,0.19,0.24
n07697313_n07697313_1795_75_0_0_100_0_0.png,100,7.61,550.0,6.31,1.33,0.34,0.37
n04606251_n04606251_9938_100_7_4_100_0_0.png,100,7.19,167.0,5.03,1.88,0.27,0.42
n02099712_n02099712_7250_100_0_2_100_0_0.png,100,7.30,896.0,8.14,2.63,0.32,0.59
n01950731_n01950731_4401_100_3_4_100_0_0.png,100,6.35,453.8,6.10,1.49,0.42,0.55
n02804414_n02804414_3897_100_0_0_100_0_0.png,100,7.81,274.7,6.86,1.68,0.20,0.26
n04259630_n04259630_162_75_0_2_100_0_0.png,100,7.18,504.8,7.47,1.67,0.26,0.38
n02795169_n02795169_3677_100_0_0_100_0_0.png,100,6.65,739.6,6.11,1.50,0.40,0.54
n03187595_n03187595_14809_100_1_0_100_0_0.png,100,6.23,367.7,6.11,1.78,0.26,0.45
n02120079_n02120079_7565_100_0_0_100_0_0.png,100,7.71,652.0,7.73,1.63,0.23,0.37
n04367480_n04367480_9137_75_0_0_100_0_0.png,100,7.11,563.3,5.13,0.84,0.28,0.32
n02268853_n02268853_1943_75_3_2_100_0_0.png,100,7.68,237.6,6.94,1.26,0.21,0.21
n04606251_n04606251_14354_50_1_1_100_0_0.png,100,7.43,597.8,8.49,1.84,0.33,0.37
n04141076_n04141076_9034_100_3_0_100_0_0.png,100,7.27,104.3,5.84,1.31,0.16,0.16
n09193705_n09193705_1119_75_3_2_100_0_0.png,100,6.82,321.1,6.09,1.34,0.33,0.36
n04099969_n04099969_321_75_1_1_100_0_0.png,100,6.99,302.6,5.74,1.18,0.27,0.30
n03670208_n03670208_6687_100_1_2_100_0_0.png,100,7.08,202.8,7.81,1.69,0.15,0.17
n04418357_n04418357_26036_100_6_13_100_0_0.png,100,6.62,181.4,6.57,1.56,0.26,0.26
n04277352_n04277352_10967_75_0_0_100_0_0.png,100,6.71,388.9,5.99,1.35,0.27,0.36
n02640242_n02640242_21510_100_0_0_100_0_0.png,100,7.10,270.2,6.36,1.39,0.26,0.28
n04266014_n04266014_1010_100_1_4_100_0_0.png,100,7.05,171.5,5.27,1.12,0.22,0.28
n02123045_n02123045_12779_75_0_0_100_0_0.png,100,7.63,383.6,6.66,1.42,0.30,0.32
n03207743_n03207743_10833_100_0_0_100_0_0.png,100,7.47,233.2,5.24,1.23,0.33,0.27
n07860988_n07860988_7027_100_0_0_100_0_0.png,100,7.25,475.0,5.93,1.36,0.34,0.43
n04332243_n04332243_13339_100_0_0_100_0_0.png,100,7.34,383.5,5.07,1.05,0.35,0.35
n02105162_n02105162_6114_50_0_2_100_0_0.png,100,7.09,135.6,6.07,1.11,0.23,0.16
n01943899_n01943899_5396_75_0_0_100_0_0.png,100,7.33,986.6,7.98,2.02,0.44,0.50
n13054560_n13054560_2342_100_0_0_100_0_0.png,100,7.18,526.6,7.90,1.83,0.31,0.34
n13037406_n13037406_3663_100_4_4_100_0_0.png,100,7.15,184.0,5.58,1.17,0.22,0.23
n02640242_n02640242_28225_100_1_2_100_0_0.png,100,7.26,257.9,6.98,1.66,0.22,0.25
n03871628_n03871628_13316_50_3_1_100_0_0.png,100,6.06,259.2,5.19,1.14,0.21,0.25
n02119022_n02119022_11326_100_2_0_100_0_0.png,100,7.71,164.3,8.10,1.93,0.17,0.14
n13037406_n13037406_5864_75_4_3_100_0_0.png,100,7.39,184.5,8.07,1.52,0.22,0.17
n01560419_n01560419_8402_100_2_0_100_0_0.png,100,7.16,161.3,6.04,1.29,0.17,0.19
n03345487_n03345487_28848_100_0_0_100_0_0.png,100,7.02,187.0,6.29,1.37,0.20,0.24
n07734744_n07734744_3966_75_0_0_100_0_0.png,100,7.74,250.6,7.47,1.30,0.19,0.17
n01753488_n01753488_2217_100_0_0_100_0_0.png,100,7.03,923.5,7.93,2.03,0.41,0.58
n02747177_n02747177_28606_100_0_0_100_0_0.png,100,7.03,317.3,6.27,1.39,0.25,0.29
n02860847_n02860847_18891_100_1_6_100_0_0.png,100,7.53,214.0,5.32,1.19,0.20,0.25
n03891251_n03891251_294_100_1_5_100_0_0.png,100,7.13,340.6,6.61,1.41,0.21,0.30
n03777568_n03777568_14437_100_3_7_100_0_0.png,100,7.29,425.8,5.20,1.37,0.32,0.39
n04540053_n04540053_16732_75_1_1_100_0_0.png,100,7.16,381.1,7.54,1.37,0.21,0.31
n03188531_n03188531_31707_75_0_0_100_0_0.png,100,7.50,452.0,6.32,1.21,0.29,0.30
n02791124_n02791124_2856_100_2_0_100_0_0.png,100,7.54,356.0,6.87,1.58,0.25,0.23
n03445924_n03445924_620_100_2_5_100_0_0.png,100,7.56,327.8,8.40,1.85,0.19,0.25
n02107574_n02107574_2650_75_0_0_100_0_0.png,100,7.22,1066.5,6.47,1.70,0.45,0.55
n03781244_n03781244_10008_50_1_2_100_0_0.png,100,6.69,441.8,6.83,1.65,0.31,0.28
n02110185_n02110185_9654_100_0_0_100_0_0.png,100,7.12,180.8,6.63,1.37,0.18,0.19
n03666591_n03666591_19081_100_0_1_100_0_0.png,100,7.14,176.7,6.32,1.29,0.17,0.17
n02415577_n02415577_11027_100_5_2_100_0_0.png,100,7.55,139.5,6.75,1.30,0.18,0.21
n03290653_n03290653_3678_50_0_0_100_0_0.png,100,6.68,728.1,6.16,1.47,0.41,0.50
n02098413_n02098413_234_75_0_0_100_0_0.png,100,7.46,652.4,7.24,1.60,0.36,0.40
n02108422_n02108422_5062_100_4_5_100_0_0.png,100,6.75,271.1,5.02,1.49,0.32,0.45
n02102973_n02102973_1654_75_2_2_100_0_0.png,100,7.30,132.4,7.28,1.31,0.16,0.20
n02119022_n02119022_24388_75_0_0_100_0_0.png,100,7.41,152.8,6.57,1.19,0.17,0.23
n01614925_n01614925_2125_100_0_0_100_0_0.png,100,6.62,860.8,5.48,1.22,0.35,0.45
n02110185_n02110185_7346_100_0_0_100_0_0.png,100,7.33,569.7,6.95,1.53,0.33,0.41
n04067472_n04067472_6287_100_0_12_100_0_0.png,100,6.93,159.3,6.87,1.24,0.26,0.20
n02643566_n02643566_1358_100_0_0_100_0_0.png,100,7.56,751.6,6.52,1.49,0.34,0.46
n02116738_n02116738_10922_75_1_1_100_0_0.png,100,7.52,224.5,8.24,1.49,0.19,0.20
n02100236_n02100236_11406_75_0_0_100_0_0.png,100,7.60,544.5,7.56,1.55,0.30,0.32
n02092339_n02092339_338_75_0_0_100_0_0.png,100,7.64,360.6,6.97,1.49,0.31,0.31
n03485407_n03485407_2203_100_2_3_100_0_0.png,100,6.99,172.9,5.57,1.04,0.23,0.18
n02114712_n02114712_15347_100_2_5_100_0_0.png,100,7.55,197.8,10.50,1.93,0.14,0.17
n04266014_n04266014_1638_100_7_4_100_0_0.png,100,6.49,105.8,5.80,1.34,0.21,0.16
n03127925_n03127925_22021_25_0_1_100_0_0.png,100,6.85,649.7,5.30,1.18,0.35,0.48
n03450230_n03450230_7248_50_0_0_100_0_0.png,100,7.44,381.2,7.06,1.34,0.24,0.23
n02701002_n02701002_502_75_0_2_100_0_0.png,100,6.22,151.8,5.44,1.01,0.17,0.27
n02071294_n02071294_32530_75_0_1_100_0_0.png,100,7.39,395.9,8.96,1.65,0.20,0.28
n03792782_n03792782_7438_100_4_2_100_0_0.png,100,6.12,297.2,7.99,2.17,0.25,0.34
n02106662_n02106662_934_75_0_0_100_0_0.png,100,7.00,189.4,7.19,1.43,0.22,0.23
n09229709_n09229709_53881_100_0_0_100_0_0.png,100,7.34,904.2,6.02,1.58,0.42,0.52
n01644900_n01644900_12322_100_2_9_100_0_0.png,100,7.30,183.8,7.03,1.51,0.21,0.22
n04553703_n04553703_8784_100_0_1_100_0_0.png,100,7.02,753.8,5.45,1.48,0.37,0.59
n03891332_n03891332_871_75_0_0_100_0_0.png,100,7.16,292.8,5.79,1.14,0.30,0.27
n02492660_n02492660_2138_50_4_1_100_0_0.png,100,7.46,425.3,7.23,1.64,0.33,0.27
n04296562_n04296562_7792_75_0_0_100_0_0.png,100,7.34,693.2,6.59,1.36,0.35,0.42
n02108551_n02108551_1791_75_0_0_100_0_0.png,100,7.63,456.6,7.73,1.46,0.27,0.31
n02443114_n02443114_716_100_0_0_100_0_0.png,100,7.21,969.5,8.96,2.16,0.41,0.46
n02259212_n02259212_1251_75_0_0_100_0_0.png,100,6.69,358.6,5.84,1.27,0.26,0.32
n03658185_n03658185_11465_100_0_0_100_0_0.png,100,7.14,363.0,5.37,1.10,0.27,0.32
n03617480_n03617480_17680_75_6_2_100_0_0.png,100,7.06,278.3,5.54,1.09,0.24,0.34
n02417914_n02417914_33789_100_0_0_100_0_0.png,100,6.54,1025.4,5.09,1.35,0.40,0.59
n04133789_n04133789_18756_100_0_0_100_0_0.png,100,7.44,509.6,5.79,1.21,0.32,0.30
n02802426_n02802426_8863_75_0_0_100_0_0.png,100,7.11,485.3,5.32,1.10,0.28,0.33
n03495258_n03495258_21016_100_2_0_100_0_0.png,100,6.56,269.4,6.87,1.58,0.23,0.25
n02277742_n02277742_6871_100_2_3_100_0_0.png,100,7.16,270.4,10.87,3.24,0.22,0.20
n02105412_n02105412_6774_75_0_0_100_0_0.png,100,7.62,500.1,5.74,1.54,0.42,0.53
n03594945_n03594945_13356_50_0_1_100_0_0.png,100,7.07,427.7,6.15,1.25,0.25,0.30
n02089867_n02089867_7580_75_1_0_100_0_0.png,100,7.16,411.4,7.65,1.44,0.21,0.21
n03781244_n03781244_5294_75_2_2_100_0_0.png,100,7.42,219.6,7.93,1.46,0.21,0.18
n02125311_n02125311_21864_100_0_0_100_0_0.png,100,6.90,452.7,10.04,1.80,0.29,0.19
n04515003_n04515003_3531_100_4_3_100_0_0.png,100,7.26,227.7,7.79,2.14,0.22,0.22
n02804414_n02804414_2535_75_0_0_100_0_0.png,100,6.55,362.9,5.46,1.28,0.33,0.43
n02906734_n02906734_28551_100_2_2_100_0_0.png,100,7.68,560.8,6.11,1.51,0.39,0.52
n02106030_n02106030_15381_75_0_0_100_0_0.png,100,7.52,301.8,6.58,1.40,0.26,0.27
n02110806_n02110806_12708_75_0_1_100_0_0.png,100,6.57,188.4,5.63,1.06,0.20,0.25
n02977058_n02977058_19401_75_0_0_100_0_0.png,100,7.20,508.8,5.03,0.99,0.31,0.49
n04467665_n04467665_19645_50_0_0_100_0_0.png,100,7.41,363.7,5.78,1.28,0.24,0.32
n02009912_n02009912_1694_100_0_0_100_0_0.png,100,6.19,569.5,5.25,1.15,0.40,0.50
n03481172_n03481172_16463_100_2_1_100_0_0.png,100,6.71,650.2,7.02,1.95,0.40,0.45
n02090379_n02090379_2765_100_3_5_100_0_0.png,100,7.38,182.3,5.21,1.11,0.19,0.22
n01871265_n01871265_3048_100_1_0_100_0_0.png,100,7.22,810.3,7.30,2.04,0.34,0.44
n02098105_n02098105_60_75_0_0_100_0_0.png,100,6.77,929.7,6.48,1.90,0.50,0.59
n01687978_n01687978_8726_100_0_0_100_0_0.png,100,6.04,864.5,5.65,1.33,0.39,0.47
n01592084_n01592084_6933_100_0_0_100_0_0.png,100,5.80,826.5,5.27,1.29,0.38,0.42
n03877845_n03877845_11195_100_5_5_100_0_0.png,100,6.66,277.8,6.15,1.63,0.26,0.36
n01667114_n01667114_2125_75_0_0_100_0_0.png,100,7.47,237.0,5.75,1.15,0.29,0.32
n02950826_n02950826_20489_100_2_4_100_0_0.png,100,6.87,305.1,7.70,1.71,0.20,0.22
n02892767_n02892767_19677_75_0_0_100_0_0.png,100,6.67,555.9,6.65,1.40,0.28,0.31
n01985128_n01985128_22133_75_0_2_100_0_0.png,100,6.54,232.9,6.42,1.25,0.25,0.25
n02092002_n02092002_3401_75_0_0_100_0_0.png,100,7.36,813.7,5.63,1.54,0.43,0.51
n03146219_n03146219_4216_100_0_0_100_0_0.png,100,7.43,622.9,7.73,2.27,0.33,0.44
n02102040_n02102040_2377_100_2_0_100_0_0.png,100,6.65,358.8,6.38,1.39,0.35,0.44
n02056570_n02056570_637_100_0_0_100_0_0.png,100,7.50,956.4,8.17,1.99,0.36,0.53
n02727426_n02727426_23785_75_0_0_100_0_0.png,100,7.36,418.1,6.98,1.50,0.28,0.36
n02105505_n02105505_3210_100_0_0_100_0_0.png,100,6.17,101.0,5.13,1.28,0.20,0.24
n03697007_n03697007_3309_75_5_2_100_0_0.png,100,6.95,115.6,5.40,1.01,0.21,0.21
n02492660_n02492660_5221_75_0_0_100_0_0.png,100,7.26,245.6,8.21,1.47,0.18,0.17
n07718747_n07718747_4694_100_0_0_100_0_0.png,100,7.61,223.9,5.09,1.04,0.28,0.26
n02268443_n02268443_18322_75_2_3_100_0_0.png,100,7.07,392.0,9.30,1.83,0.23,0.29
n03527444_n03527444_12062_100_3_1_100_0_0.png,100,7.44,357.2,5.42,1.23,0.27,0.33
n09193705_n09193705_3040_100_7_8_100_0_0.png,100,6.35,208.1,5.79,1.62,0.23,0.34
n01990800_n01990800_10628_50_0_0_100_0_0.png,100,7.27,410.9,5.79,1.17,0.25,0.33
n02120505_n02120505_14408_100_0_0_100_0_0.png,100,7.39,226.6,5.44,1.19,0.31,0.36
n02492035_n02492035_16265_100_0_0_100_0_0.png,100,7.44,564.4,6.20,1.47,0.32,0.37
n02666196_n02666196_16994_75_0_0_100_0_0.png,100,7.42,186.3,5.50,0.87,0.20,0.18
n03785016_n03785016_6383_75_0_0_100_0_0.png,100,7.10,381.6,5.52,1.18,0.27,0.37
n02494079_n02494079_7155_100_2_1_100_0_0.png,100,6.54,150.4,6.56,1.72,0.23,0.26
n04252077_n04252077_15427_100_3_4_100_0_0.png,100,6.67,427.2,5.91,1.43,0.28,0.32
n03179701_n03179701_19549_100_3_0_100_0_0.png,100,6.73,246.5,5.26,1.35,0.24,0.36
n02268853_n02268853_9269_75_0_0_100_0_0.png,100,7.51,656.4,6.70,1.26,0.34,0.38
n01558993_n01558993_13118_100_0_0_100_0_0.png,100,6.25,699.8,7.54,2.00,0.38,0.56
n02088238_n02088238_5354_75_0_0_100_0_0.png,100,6.66,750.1,7.42,1.68,0.41,0.48
n04041544_n04041544_16133_100_2_3_100_0_0.png,100,6.45,292.1,5.36,1.07,0.17,0.23
n13040303_n13040303_2693_100_0_0_100_0_0.png,100,7.21,1243.0,7.34,1.77,0.49,0.51
n03417042_n03417042_7797_100_0_1_100_0_0.png,100,7.34,253.7,6.77,1.44,0.22,0.25
n02124075_n02124075_10085_75_0_0_100_0_0.png,100,6.86,739.7,8.30,1.89,0.40,0.41
n02871525_n02871525_24285_100_2_8_100_0_0.png,100,6.69,130.5,5.52,0.94,0.17,0.16
n02096177_n02096177_1611_75_0_0_100_0_0.png,100,7.62,780.1,8.27,1.79,0.38,0.40
n09421951_n09421951_5395_75_3_0_100_0_0.png,100,6.09,179.1,6.02,1.19,0.28,0.34
n01667778_n01667778_19242_100_2_9_100_0_0.png,100,7.43,101.8,5.37,0.97,0.22,0.18
n02102973_n02102973_1037_75_3_4_100_0_0.png,100,6.66,246.6,5.47,1.17,0.24,0.25
n02641379_n02641379_4812_75_0_0_100_0_0.png,100,7.10,774.9,6.40,1.47,0.34,0.36
n01984695_n01984695_24488_50_0_0_100_0_0.png,100,6.81,396.2,6.86,1.44,0.27,0.27
n01980166_n01980166_8261_75_0_0_100_0_0.png,100,6.53,716.6,8.08,1.90,0.37,0.49
n02129604_n02129604_12270_100_0_1_100_0_0.png,100,6.87,384.6,5.38,1.26,0.24,0.33
n02749479_n02749479_2864_100_1_3_100_0_0.png,100,7.22,285.6,6.69,1.51,0.20,0.27
n04486054_n04486054_10106_75_0_0_100_0_0.png,100,7.08,652.2,6.36,1.40,0.35,0.41
n03314780_n03314780_719_75_0_0_100_0_0.png,100,7.56,561.5,6.75,1.40,0.28,0.37
n01688243_n01688243_1765_75_0_0_100_0_0.png,100,7.36,500.4,7.26,1.63,0.34,0.39
n02088632_n02088632_3046_75_0_0_100_0_0.png,100,7.49,353.2,7.10,1.42,0.26,0.29
n03590841_n03590841_4464_75_0_0_100_0_0.png,100,7.19,191.2,5.51,1.12,0.24,0.26
n03782006_n03782006_10847_75_0_0_100_0_0.png,100,7.52,300.0,5.56,0.98,0.23,0.23
n03633091_n03633091_14022_75_0_0_100_0_0.png,100,7.33,417.7,5.89,1.18,0.27,0.31
n01753488_n01753488_256_100_1_5_100_0_0.png,100,7.26,441.4,9.94,1.94,0.23,0.23
n02727426_n02727426_10670_100_6_4_100_0_0.png,100,7.57,356.4,8.39,1.96,0.22,0.27
n02988304_n02988304_6523_100_0_0_100_0_0.png,100,7.72,456.9,5.07,0.94,0.26,0.33
n04037443_n04037443_24330_100_1_3_100_0_0.png,100,7.26,470.8,7.49,1.60,0.30,0.30
n02342885_n02342885_678_75_0_0_100_0_0.png,100,7.62,243.7,6.31,1.16,0.22,0.22
n02489166_n02489166_9531_75_0_0_100_0_0.png,100,7.24,170.9,5.21,0.99,0.22,0.24
n13037406_n13037406_7243_100_0_0_100_0_0.png,100,7.51,206.3,6.35,1.15,0.26,0.19
n01818515_n01818515_7326_75_0_0_100_0_0.png,100,7.03,624.9,7.22,1.57,0.35,0.32
n04179913_n04179913_12645_75_0_0_100_0_0.png,100,7.41,641.5,6.18,1.32,0.34,0.36
n02445715_n02445715_33312_75_0_0_100_0_0.png,100,7.03,293.3,6.08,1.18,0.22,0.30
n02101006_n02101006_753_100_0_0_100_0_0.png,100,7.71,658.4,6.76,1.54,0.39,0.37
n02011460_n02011460_20279_100_0_0_100_0_0.png,100,6.74,812.1,8.32,2.01,0.40,0.57
n03125729_n03125729_13321_75_0_0_100_0_0.png,100,7.44,823.8,6.45,1.45,0.40,0.44
n02091244_n02091244_62_75_0_1_100_0_0.png,100,7.58,205.8,8.52,1.53,0.17,0.17
n01797886_n01797886_31929_100_2_6_100_0_0.png,100,6.77,391.1,6.66,1.58,0.36,0.38
n02027492_n02027492_1701_75_0_0_100_0_0.png,100,7.34,828.3,6.57,1.64,0.43,0.54
n02486410_n02486410_4270_75_0_0_100_0_0.png,100,7.59,758.5,7.26,1.92,0.45,0.47
n07716358_n07716358_2897_75_0_0_100_0_0.png,100,7.12,338.7,5.89,1.17,0.33,0.30
n03494278_n03494278_44189_100_0_1_100_0_0.png,100,7.21,459.1,5.73,1.46,0.32,0.39
n02104029_n02104029_2344_100_0_0_100_0_0.png,100,7.71,675.8,7.58,1.70,0.38,0.32
n03495258_n03495258_21355_75_0_0_100_0_0.png,100,7.38,582.7,7.45,1.52,0.29,0.41
n11939491_n11939491_7883_75_0_0_100_0_0.png,100,7.79,312.1,8.38,1.39,0.24,0.21
n02097474_n02097474_17365_100_0_0_100_0_0.png,100,6.99,715.6,5.83,1.41,0.41,0.50
n02494079_n02494079_2201_100_0_0_100_0_0.png,100,7.26,698.6,6.87,1.48,0.38,0.35
n01797886_n01797886_26762_75_4_3_100_0_0.png,100,7.38,136.0,10.27,1.81,0.16,0.13
n02108422_n02108422_6383_75_0_0_100_0_0.png,100,7.25,763.8,5.49,1.63,0.45,0.53
n07932039_n07932039_321_100_0_0_100_0_0.png,100,6.95,313.6,5.43,1.46,0.32,0.38
n03450230_n03450230_13618_100_1_0_100_0_0.png,100,7.14,827.4,5.25,1.52,0.44,0.55
n01855032_n01855032_613_75_1_0_100_0_0.png,100,6.64,556.2,5.98,1.29,0.35,0.53
n02091831_n02091831_1154_100_1_1_100_0_0.png,100,7.04,496.9,8.35,2.13,0.28,0.42
n01558993_n01558993_11257_100_0_0_100_0_0.png,100,6.54,666.2,6.17,1.37,0.40,0.53
n15075141_n15075141_8260_75_0_0_100_0_0.png,100,7.45,379.8,5.62,1.10,0.28,0.31
n07716906_n07716906_7373_75_0_0_100_0_0.png,100,7.22,285.7,5.61,1.16,0.25,0.34
n01740131_n01740131_1202_75_0_0_100_0_0.png,100,7.23,120.5,6.48,1.16,0.17,0.18
n02102480_n02102480_7360_50_0_1_100_0_0.png,100,6.72,529.1,5.83,1.55,0.39,0.46
n02096177_n02096177_11754_75_0_0_100_0_0.png,100,7.84,668.1,7.20,1.55,0.37,0.37
n03887697_n03887697_4837_75_0_0_100_0_0.png,100,7.45,705.3,6.56,1.28,0.31,0.34
n01667114_n01667114_13875_100_3_4_100_0_0.png,100,7.44,133.7,7.40,1.31,0.15,0.13
n07836838_n07836838_808_75_1_1_100_0_0.png,100,7.52,420.0,7.81,1.60,0.30,0.24
n02108422_n02108422_3408_75_4_2_100_0_0.png,100,6.73,413.0,6.90,1.63,0.32,0.51
n02120505_n02120505_12624_75_0_1_100_0_0.png,100,7.30,300.2,6.29,1.05,0.19,0.22
n02277742_n02277742_27946_75_0_0_100_0_0.png,100,7.52,1030.6,6.49,1.62,0.40,0.43
n02280649_n02280649_10113_75_0_0_100_0_0.png,100,7.42,444.2,5.52,1.20,0.27,0.32
n02111277_n02111277_2246_75_1_1_100_0_0.png,100,5.75,482.6,6.12,1.54,0.36,0.51
n04258138_n04258138_5061_100_5_1_100_0_0.png,100,6.79,128.8,5.21,1.22,0.20,0.22
n09468604_n09468604_10815_100_2_0_100_0_0.png,100,6.15,577.6,8.74,2.03,0.40,0.44
n02895154_n02895154_18304_100_2_1_100_0_0.png,100,7.22,422.1,5.53,1.38,0.29,0.42
n02493509_n02493509_10978_75_0_0_100_0_0.png,100,7.33,586.3,7.84,1.56,0.27,0.31
n01728920_n01728920_4167_100_0_0_100_0_0.png,100,7.48,242.2,8.30,1.51,0.18,0.15
n04579145_n04579145_2322_75_0_0_100_0_0.png,100,7.37,405.5,5.36,1.19,0.29,0.42
n03595614_n03595614_11547_100_0_0_100_0_0.png,100,6.94,599.5,5.87,1.59,0.42,0.52
n01978287_n01978287_2010_100_2_2_100_0_0.png,100,6.95,254.2,5.21,1.19,0.29,0.37
n01498041_n01498041_9201_75_0_0_100_0_0.png,100,7.15,157.6,5.36,1.09,0.24,0.29
n02489166_n02489166_5120_75_3_0_100_0_0.png,100,7.32,256.1,7.51,1.40,0.18,0.20
n07717410_n07717410_10993_100_5_1_100_0_0.png,100,6.83,107.0,5.25,1.32,0.21,0.26
n03452741_n03452741_227_100_1_2_100_0_0.png,100,6.73,471.0,6.47,1.92,0.36,0.43
n06785654_n06785654_22852_75_1_1_100_0_0.png,100,6.78,311.9,7.34,1.22,0.19,0.23
n03417042_n03417042_94_100_3_1_100_0_0.png,100,7.10,339.1,6.21,1.47,0.23,0.31
n04133789_n04133789_24590_100_0_0_100_0_0.png,100,7.49,438.1,5.61,1.21,0.28,0.31
n02927161_n02927161_21208_100_0_0_100_0_0.png,100,7.37,685.6,7.48,1.64,0.36,0.40
n01914609_n01914609_16396_100_0_3_100_0_0.png,100,7.08,252.1,9.05,1.88,0.17,0.22
n04389033_n04389033_16774_100_0_1_100_0_0.png,100,7.22,806.8,6.91,1.77,0.35,0.47
n04443257_n04443257_24324_50_3_4_100_0_0.png,100,6.61,363.4,5.13,1.35,0.34,0.37
n02883205_n02883205_3839_75_4_7_100_0_0.png,100,7.22,369.8,8.06,1.62,0.22,0.29
n01735189_n01735189_11010_75_1_1_100_0_0.png,100,7.15,156.0,6.06,1.12,0.23,0.22
n02088238_n02088238_7233_100_0_0_100_0_0.png,100,6.98,410.2,6.59,1.62,0.28,0.30
n02110063_n02110063_6489_75_1_0_100_0_0.png,100,7.44,195.5,6.19,1.18,0.25,0.21
n02643566_n02643566_7162_100_0_0_100_0_0.png,100,6.32,549.6,5.86,1.53,0.40,0.39
n02127052_n02127052_8545_75_0_0_100_0_0.png,100,7.35,210.4,5.01,0.94,0.23,0.24
n01689811_n01689811_10338_75_0_0_100_0_0.png,100,7.50,223.9,6.00,1.10,0.25,0.26
n03127925_n03127925_5091_75_1_3_100_0_0.png,100,7.04,402.4,7.63,1.56,0.25,0.33
n02100877_n02100877_6039_100_0_0_100_0_0.png,100,7.51,382.8,7.00,1.58,0.31,0.32
n01534433_n01534433_4911_100_0_0_100_0_0.png,100,7.20,338.4,5.27,1.31,0.35,0.32
n02484975_n02484975_8572_100_0_2_100_0_0.png,100,6.25,104.6,5.82,1.26,0.19,0.23
n02484975_n02484975_10398_75_0_0_100_0_0.png,100,7.67,707.5,7.30,1.67,0.39,0.43
n02281406_n02281406_3288_75_1_0_100_0_0.png,100,7.57,128.9,5.18,0.92,0.17,0.18
n01685808_n01685808_1439_100_0_1_100_0_0.png,100,7.57,162.8,6.17,1.13,0.19,0.17
n13054560_n13054560_4099_75_1_1_100_0_0.png,100,7.80,447.8,5.97,1.29,0.31,0.37
n02109525_n02109525_23530_100_1_0_100_0_0.png,100,7.68,716.5,7.46,1.92,0.37,0.48
n02769748_n02769748_41110_75_0_2_100_0_0.png,100,7.13,602.6,7.32,1.67,0.29,0.29
n03452741_n03452741_2108_75_0_0_100_0_0.png,100,6.77,303.8,6.12,1.39,0.27,0.17
n03255030_n03255030_8950_75_0_0_100_0_0.png,100,7.33,847.3,6.15,1.80,0.46,0.58
n02442845_n02442845_16327_100_1_1_100_0_0.png,100,7.50,556.7,9.89,2.97,0.26,0.33
n02109961_n02109961_23276_25_0_1_100_0_0.png,100,7.74,470.6,6.05,1.46,0.38,0.46
n02058221_n02058221_7890_100_0_0_100_0_0.png,100,7.13,270.1,6.50,1.52,0.30,0.27
n03630383_n03630383_11205_100_0_0_100_0_0.png,100,7.55,765.4,6.65,1.56,0.36,0.39
n09468604_n09468604_5538_75_0_0_100_0_0.png,100,6.62,263.5,5.94,1.13,0.27,0.27
n04258138_n04258138_1804_100_3_3_100_0_0.png,100,7.10,357.3,6.93,1.82,0.24,0.33
n02123045_n02123045_3029_100_0_0_100_0_0.png,100,7.52,452.6,8.47,1.68,0.31,0.27
n09472597_n09472597_6294_75_0_0_100_0_0.png,100,7.66,266.5,6.88,1.27,0.18,0.24
n02487347_n02487347_1615_100_0_0_100_0_0.png,100,7.37,791.1,5.48,1.56,0.45,0.52
n02092002_n02092002_348_100_0_0_100_0_0.png,100,6.89,275.7,5.82,1.52,0.25,0.32
n02102177_n02102177_2792_100_7_0_100_0_0.png,100,7.08,133.4,6.78,1.83,0.20,0.20
n07248320_n07248320_1551_100_1_0_100_0_0.png,100,7.46,146.3,6.05,1.33,0.16,0.18
n01984695_n01984695_28417_75_0_0_100_0_0.png,100,7.37,620.3,7.92,1.64,0.35,0.33
n01773797_n01773797_2582_75_0_0_100_0_0.png,100,6.98,510.8,6.41,1.53,0.36,0.49
n01748264_n01748264_17402_100_2_3_100_0_0.png,100,7.37,293.6,9.94,1.81,0.23,0.17
n01687978_n01687978_8323_100_5_9_100_0_0.png,100,6.58,220.8,5.39,1.22,0.26,0.27
n02096294_n02096294_4892_100_3_4_100_0_0.png,100,7.15,194.7,5.77,2.62,0.23,0.26
n04033901_n04033901_36646_25_0_0_100_0_0.png,100,6.28,546.2,5.22,1.24,0.36,0.46
n03372029_n03372029_17109_100_1_3_100_0_0.png,100,7.37,125.1,5.71,1.42,0.17,0.17
n02110063_n02110063_14564_50_0_1_100_0_0.png,100,6.08,441.0,5.18,1.21,0.31,0.32
n07684084_n07684084_4470_100_0_1_100_0_0.png,100,6.90,245.4,5.21,1.50,0.26,0.38
n01773549_n01773549_716_75_2_3_100_0_0.png,100,6.33,235.0,6.49,1.15,0.19,0.22
n02966193_n02966193_79961_100_3_0_100_0_0.png,100,7.22,241.6,7.64,1.47,0.25,0.22
n11939491_n11939491_1326_100_0_0_100_0_0.png,100,7.44,289.3,7.32,1.36,0.25,0.20
n02106382_n02106382_1360_100_4_2_100_0_0.png,100,7.53,219.5,7.45,2.65,0.24,0.26
